Phylum;Class;Order;Family;Genus;Species;Subspecies;CommonName;FormerDistribution;Assessment;EstimatedExtinctionDate;CausesOfExtinction;Habitat;HabitatNotes;HumanLosses;PotentialLosses
CHORDATA;MAMMALIA;CARNIVORA;PHOCIDAE;Monachus;tropicalis;;Caribbean Monk Seal, West Indian Monk Seal, West Indian Seal;Bahamas, Colombia Island, Cuba, Dominican Republic, Guadeloupe, Haiti, Honduras, Jamaica, Mexico, United States;Extinct;1952;Hunted for skins and oil, persecuted by fishermen;Marine;Rocky or sandy coastline and islands;Oil, skin;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Alcelaphus;buselaphus;buselaphus;Bubal Hartebeest;North Africa;Extinct;1954;Hunting;Terrestrial;Rocky habitats;Food source;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Bos;primigenius;;Auroch, Uro;Europe: British Isles and southern Scandinavia, to northern Africa, the Middle East, central Asia and India;Extinct;1627;Hunting;Freshwater;Swamp forests e.g. river valleys, and drier forests and open parkland;May have been domesticated, loss of Food;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Gazella;bilkis;;Queen Of Sheba's Gazelle, Yemen Gazelle;Yemen: mountains near Ta�izz;Extinct;1951;Hunting;Terrestrial;Euphorbia-covered hillsides at altitudes of 1,230 - 2,150 m;Food source ;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Gazella;saudiya;;Saudi Gazelle   ;Arabian Peninsula;Extinct in the wild;1980's;Over hunting and degradation of habitat;Terrestrial;Acacia, gravel and sandy plains;Major Food source ;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Hippotragus;leucophaeus;;Bluebuck;South Africa: southern coastal areas;Extinct;1799/1800;Hunting;Terrestrial;Unknown;Loss of Food source;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Kobus ;leche;robertsi;Roberts' Lechwe;Zambia;Extinct;Unknown;Unknown;Terrestrial, Freshwater;Unknown;Food source ;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Oryx;dammah;;Scimitar-horned oryx;Algeria, Burkina Faso, Chad, Egypt, Libyan Arab Jamahiriya, Mali, Mauritania, Morocco, Niger, Nigeria, Senegal, Sudan, Tunisia, Sahara;Extinct in the wild;1988;Over hunting (for horns), habitat loss, competition with domestic livestock;Terrestrial;Sub-desert, annual grassland, rolling dunes;Horns;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;BOVIDAE;Ourebia ;ourebi;;Kenya Oribi;Kenya;Extinct;Unknown;Unknown;Terrestrial;Unknown;Food source ;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;CERVIDAE;Elaphurus;davidianus;;P�re David's Deer, Pere David's Deer;China;Extinct in the wild;2008;Habitat loss and hunting (eaten by Western and Japanese army);Terrestrial;Low-lying grasslands and reed beds;Food source ;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;CERVIDAE;Rucervus;schomburgki;;Schomburgk's deer, swamp deer;Thailand, Lao People's Democratic Republic;Extinct;1932;Habitat loss, hunted for antlers ;Terrestrial;Swampy plains with long grass, cane, and shrubs;Unknown;Possible medicinal properties (Antlers found in tradional medicine shop)
CHORDATA;MAMMALIA;CETARTIODACTYLA;HIPPOPOTAMIDAE;Hippopotamus;madagascariensis;;Madagascan pygmy hippopotamus, common Malagasy hippo;Madagascar: Central highlands;Extinct;Unknown;Habitat modification and hunting;Freshwater;Freshwater rivers;Unknown;Unknown
CHORDATA;MAMMALIA;CETARTIODACTYLA;HIPPOPOTAMIDAE;Hippopotamus;lemerlei;;Malagasy dwarf hippopotamus, Lemerle's Malagasy hippo;Madagascar;Extinct;Unknown;Habitat modification and hunting;Freshwater;Coastal;Unknown;Unknown
CHORDATA;MAMMALIA;CHIROPTERA;PHYLLOSTOMIDAE;Desmodus;draculae ;;Giant Vampire Bat;Brazil, Venezuela;Extinct;Unknown;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;CHIROPTERA;PTEROPODIDAE;Pteropus ;subniger;;Dark flying fox, R�union flying fox, chauvre souris banane;R�union, Mauritius;Extinct;1873;Deforestation and Local Hunting;Terrestrial;Trees and Rocks;Bat Oil;Unknown
CHORDATA;MAMMALIA;CHIROPTERA;PTEROPODIDAE;Pteropus ;brunneus;;Percy Island Flying Fox, Dusky Flying Fox;Australia, Percy Islands and Queensland;Extinct;1874;Habitat Loss;Terrestrial;Unknown;Bat Oil;Unknown
CHORDATA;MAMMALIA;CHIROPTERA;PTEROPODIDAE;Pteropus ;pilosus;;Large Palau flying fox;Palau;Extinct;1874;Hunting for food and habitat loss;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;CHIROPTERA;PTEROPODIDAE;Pteropus ;tokudae;;Guam flying fox;Guam;Extinct;1968;Hunting, introduction of the Brown Tree Snake;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;DASYUROMORPHIA;THYLACINIDAE;Thylacinus;cynocephalus;;Thylacine, Tasmanian wolf, Tasmanian tiger;Australia;Extinct;1933;Exterminated to protect sheep populations and introduction of non-native species i.e. dogs;Terrestrial;Open forest or grassland;Unknown;Unknown
CHORDATA;MAMMALIA;DIDELPHIMORPHIA;DIDELPHIDAE;Cryptonanus ;ignites;;Red-bellied Gracile Mouse Opossum, Red-bellied Gracile Opossum;Argentina: Jujuy;Extinct;1962;Agricultural, technological development, cattle ranching, deforestation;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;MACROPODIDAE;Lagorchestes;asomatus;;Central hare-wallaby, pukurl-pukurl;Australia: Lake Mackay ;Extinct;1932;Introduction of non-native species: cats and foxes;Terrestrial;Desert sand plains and dunes with spinifex (Triodia) hummock grassland ;Food source;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;MACROPODIDAE;Lagorchestes;leporides;;Eastern hare-wallaby, turatt;Australia: New South Wales.;Extinct;1890;Habitat alteration by domestic cattle, and removal of regular winter burnings. ;Terrestrial;Open grassland plains ;Food source;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;MACROPODIDAE;Macropus;greyi;;Toolache wallaby;Australia: South Eastern;Extinct;1924;Introduced predators, competition from livestock, hunting, and killing for pelt;Terrestrial;Grassy areas;Pelt;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;MACROPODIDAE;Onychogalea;lunata;;Crescent nailtail wallaby, wurrung;Australia: Western and Central;Extinct;1950's;Introduction of non-native species: foxes and cats, and rabbits;Terrestrial;Open woodland, stony hills, mulga country;Unknown;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;POTOROIDAE;Bettongia;pusilla;;Nullarbor Dwarf Bettong;Australia: The Nullarbor Plain;Extinct;<1500AD;Unknown;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;POTOROIDAE;Caloprymnus;campestris;;Desert rat-kangaroo, oolacunta;Australia;Extinct;1935;Habitat alteration and introduced predators: cats and foxes;Terrestrial;Gibber plains, clay pans, and sandridges;Unknown;Unknown
CHORDATA;MAMMALIA;DIPROTODONTIA;POTOROIDAE;Potorous ;platyops;;Broad-faced potoroo;Australia;Extinct;1875;Introduction of non-native species: feral cats and possibly disease;Terrestrial;Forested Areas;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;NESOPHONTIDAE;Nesophontes;edithae;;Edith's nesophont, Edith's island-shrew;Puerto Rico and U.S. Virgin Islands.;Extinct;<1500;Introduction of rats.;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;NESOPHONTIDAE;Nesophontes;hypomicrus;;Atalaye nesophont;Dominican Republic, Haiti;Extinct;<1500;Predation by and competition with rats, cats, and dogs, and habitat destruction;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;NESOPHONTIDAE;Nesophontes;major;;Greater Cuban nesophont;Cuba;Extinct;<1500;Introduction of rats;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;NESOPHONTIDAE;Nesophontes;micrus;;Western Cuban nesophont;Cuba;Extinct;<1500;Introduction of rats and cultivation;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;NESOPHONTIDAE;Nesophontes;paramicrus;;Saint Michel nesophont;Haiti;Extinct;<1500;Introduction of rats;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;NESOPHONTIDAE;Nesophontes;zamicrus;;Haitian nesophont;Haiti;Extinct;<1500;Introduction of rats;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;EULIPOTYPHLA;SOLENODONTIDAE;Solenodon;marcanoi;;Marcano's solenodon;Dominican Republic;Extinct;<1500;Introduction of rats;Terrestrial;Forests and occasionally plantations;Unknown;Unknown
CHORDATA;MAMMALIA;LAGOMORPHIA;PROLAGIDAE;Prolagus;sardus;;Sardinian pika;France/Italy Corsica and Sardinia;Extinct;1777;Hunting, competition with domestic animals, anthropogenic modification and introduction of new predators ;Terrestrial;Unknown;Food source.;Unknown
CHORDATA;MAMMALIA;PERAMELEMORPHIA;CHAEROPODIDAE;Chaeropus;ecaudatus ;;Pigfooted bandicoot, boorda;Australia;Extinct;1901;Introduction of non-native species: cats, sheep. Disease and agriculture.;Terrestrial;Semi-arid and arid areas;Unknown;Unknown
CHORDATA;MAMMALIA;PERAMELEMORPHIA;PERAMELIDAE;Perameles;eremiana ;;Desert bandicoot, orange-backed bandicoot, iwurra, waliya;Australia;Extinct;1943;Introduction of non-native species: cats and foxes. Changes to the fire regime.;Terrestrial;Spinifex grassland areas in arid, sandy areas;Unknown;Unknown
CHORDATA;MAMMALIA;PERAMELEMORPHIA;THYLACOMYIDAE;Macrotis;leucura ;;Lesser bilby, rabbit-eared bandicoot;Australia;Extinct;1931;Introduction of non-native species: cats, foxes, rabbits.;Terrestrial;Sandy and loamy deserts with Triodia hummock grassland and sparse low trees and shrubs;Unknown;Unknown
CHORDATA;MAMMALIA;PERISSODACTYLA;EQUIDAE;Equus;quagga;quagga;Quagga;South Africa;Extinct;1883;Hunted for meat and leather;Terrestrial;Unknown;Food source and leather;Unknown
CHORDATA;MAMMALIA;PRIMATES;PALAEOPROPITHECIDAE;Palaeopropithecus;ingens;;Large sloth lemur;Madagascar;Extinct;<1500;Unknown;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;PRIMATES;PITHECIIDAE;Xenothrix;mcgregori;;Jamaican monkey;Jamaica;Extinct;<1500;Unknown;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;ABROCOMIDAE;Cuscomys;oblativa;;Unknown;Peru;Extinct;<1500;Hunting;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CAPROMYIDAE;Geocapromys;columbianus;;Cuban Coney;Cuba;Extinct;<1500;Predation.;Terrestrial;Ground dwelling;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CAPROMYIDAE;Geocapromys;thoracatus;;Little Swan Island Hutia, Swan Island Hutia;Honduras;Extinct;1950's;Predation by cats, and possible hurricane.;Terrestrial;Scrub thicket on coral atoll;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CAPROMYIDAE;Hexolobodon;phenax;;Imposter Hutia;Dominican Republic, Haiti;Extinct;<1500;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CAPROMYIDAE;Isolobodon;montanus;;Montane Hutia;Dominican Republic, Haiti;Extinct;<1500;Possibly due to rats.;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CAPROMYIDAE;Isolobodon;portoricensis;;Puerto Rican Hutia;Dominican Republic, Haiti, Puerto Rico, Virgin Islands, U.S;Extinct;1900's;Introduction of mongooses and rats, also hunted by Arawak Indians.;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CAPROMYIDAE;Plagiodontia;ipnaeum;;Samana Hutia;Dominican Republic, Haiti;Extinct;<1500;European settlers.;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CHINCHILLIDAE;Lagostomus;crassus;;Unknown;Peru;Extinct;<1500;Unknown;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Juscelinomys;candango;;Candango Mouse;Brazil;Extinct;1960;Habitat destruction e.g. converted to city.;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Megalomys;desmarestii;;Desmarest�s Pilorie, Antillean Giant Rice Rat;Martinique;Extinct;1897;Introduction of mongoose, perhaps eruption of Mt. Pele in 1902;Terrestrial;Forest;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Megalomys;luciae;;Santa Lucian Pilorie, Santa Lucia Giant Rice Rat;Saint Lucia;Extinct;1881;Presumably mongoose introductions;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Megaoryzomys;curioi;;Galap�gos Giant Rat;Gal�pagos Islands;Extinct;<1500;Numerous invasive species.;Terrestrial;Shrub forest.;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Neotoma;anthonyi;;Anthony's Woodrat;Mexico: Todos Los Santos Islands in Baja California Norte;Extinct;1926;Predation by feral cats;Terrestrial;Coastal Scrub,  Sea Cliffs and Rocky Offshore Islands;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Neotoma;bunkeri;;Bunkers Woodrat, Bunker's Woodrat, Coronados Island Woodrat;Mexico: Baja California Sur, Coronados Island;Extinct;1931;Resource competition and predation from feral cats ;Terrestrial;Desert, Temperate.;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Neotoma;martinensis;;San Martin Island Woodrat;Mexico;Extinct;1950s;Predation by feral cats;Terrestrial;Upper Sonoran life zone, and the coastal scrub, caves and crevices;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Nesoryzomys;darwini;;Darwin's Galapagos Mouse;Gal�pagos Islands;Extinct;1930;The introduction of the black rat (Rattus rattus) ;Terrestrial;Forest, Shrubland and Subtropical Moist Shrubland;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Nesoryzomys;indefessus;;Indefatigable Galapagos Mouse;Gal�pagos Islands;Extinct;1934;The introduction of the black rat (Rattus rattus) ;Terrestrial;Forest, Shrubland and Subtropical Moist Shrubland;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Noronhomys;vespuccii;;Unknown;Brazil;Extinct;1503;Unknown;Terrestrial;Beach Dunes;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Oligoryzomys;victus;;St Vincent Pygmy Rice Rat, St. Vincent Pygmy Rice Rat;Saint Vincent, Grenadines;Extinct;1892;Black rats, brown rats, and mongoose;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Oryzomys;antillarum;;Jamaican Rice Rat;Jamaica;Extinct;1877;Introduction of mongoose;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Oryzomys;nelsoni;;Nelson's Rice Rat, Tres Marias Island Rice Rat;Mexico;Extinct;1897;Introduction of Rattus rattus;Terrestrial;Damp areas near springs;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;CRICETIDAE;Peromyscus;pembertoni;;Pemberton's Deer Mouse;Mexico;Extinct;1931;Unknown;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;ECHIMYIDAE;Boromys;offella;;Oriente Cave Rat;Cuba;Extinct;<1500;Possibly due to rats;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;ECHIMYIDAE;Boromys;torrei;;Torre�s Cave Rat, Torre's Cave Rat;Cuba;Extinct;<1500;Possibly due to rats;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;ECHIMYIDAE;Brotomys;voratus;;Hispaniolan Edible Rat;Dominican Republic, Haiti;Extinct;<1500;Introduction of rats and hunting by Arawak Indians;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;ECHIMYIDAE;Heteropsomys;insulans;;Insular Cave Rat;Puerto Rico;Extinct;<1500;Possibly rats;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Conilurus;albipes;;White-footed rabbit-rat, white-footed tree rat;Australia;Extinct;1875;Habitat disruption and predation by cats;Terrestrial;Eucalyptus woodland;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Coryphomys;buehleri;;Buhler's rat, Timor giant rat;Indonesia: East Timor;Extinct;Unknown;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Notomys;amplus;;Short-tailed hopping mouse;Australia: South and Northern Territory;Extinct;1896;Predation by feral cats and foxes;Terrestrial;Arid areas;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Notomys;longicaudatus;;Long -tailed hopping mouse;Australia;Extinct;1902;Predation by feral cats and foxes;Terrestrial;Arid and semi-arid areas, woodlands, hummock grassland, and low scrubland;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Notomys;macrotis;;Big-eared hopping mouse;Australia;Extinct;1844;May have suffered predation;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Notomys;mordax;;Darling Downs hopping mouse;Australia;Extinct;1840;May have suffered predation;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Pseudomys;glaucus;;Blue-grey Mouse, Blue-gray Mouse;Australia: Queensland and northern New South Wales;Extinct;1956;Habitat loss and predation;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Pseudomys;gouldii;;"Gould's mouse, white-footed mouse; kurn-dyne";Australia;Extinct;1857;Predation by feral cats;Terrestrial;Sandhills and plains;Unknown;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Rattus;macleari;;Maclear's rat, Maclear's Christmas Island rat;Christmas Island;Extinct;1903;Disease brought in by introduced rats ;Terrestrial;Tropical moist forest;Food source;Unknown
CHORDATA;MAMMALIA;RODENTIA;MURIDAE;Rattus;nativitatis;;Bulldog rat;Christmas Island;Extinct;1903;Disease brought in by introduced rats ;Terrestrial;Tropical moist forest;Food source;Unknown
CHORDATA;MAMMALIA;SIRENIA;DUGONGIDAE;Hydrodamalis;gigas;;Steller's Sea Cow;Bering Sea;Extinct;1768;Hunting;Marine;Shallow cold waters;Meat and Leather;Unknown
CHORDATA;REPTILA;SQUAMATA;ANGUIDAE;Celestus;occiduus;;Jamaica Giant Galliwasp;Jamaica;Extinct;1840;Introduction of predatory species (e.g. mongooses);Terrestrial;Unknown;Skin;Medicinal properties
CHORDATA;REPTILA;SQUAMATA;BOIDAE;Bolyeria;multocarinata;;Round Island Burrowing Boa;Mauritius;Extinct;1975;Soil erosion and decline in habitat quality;Terrestrial;Palm groves;Skin;Medicinal properties
CHORDATA;REPTILA;SQUAMATA;COLUBRIDAE;Alsophis;sanctaecrucis;;Saint Croix Racer;US: Virgin Islands;Extinct;1994;Unknown;Terrestrial;Unknown;Skin;Medicinal properties
CHORDATA;REPTILA;SQUAMATA;CORDYLIDAE;Tetradactylus;eastwoodae;;Eastwood's Longtailed Seps, Eastwood's Whip Lizard;South Africa: Limpopo Province;Extinct;1913;Excessive burning of habitat;Terrestrial;Montane grassland;Food source;Unknown
CHORDATA;REPTILA;SQUAMATA;GEKKONIDAE;Hoplodactylus;delcourti;;Unknown;New Zealand;Extinct;1850's;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;SQUAMATA;GEKKONIDAE;Phelsuma;gigas;;Gecko Diurne G�ant De Rodrigues, Phelsume De G�ant Rodrigues;Mauritius: Rodrigues;Extinct;1800's;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;SQUAMATA;SCINCIDAE;Leiolopisma;mauritiana;;Unknown;Mauritius;Extinct;1600;Introduction of predatory species;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;REPTILA;SQUAMATA;SCINCIDAE;Macroscincus;coctei;;Cape Verde Giant Skink, Cocteau's Skink;Cape Verde;Extinct;1900's;Hunting and severe droughts;Terrestrial;Unknown;Food source;Medicinal properties e.g. fat used for medicine.
CHORDATA;REPTILA;SQUAMATA;SCINCIDAE;Tachygia;microlepis;;Tonga Ground Skink;Tonga;Extinct;1994;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;SQUAMATA;TEIIDAE;Ameiva;cineracea;;Unknown;Guadeloupe;Extinct;1900's;Unknown;Terrestrial;Unknown;Skin;Medicinal properties
CHORDATA;REPTILA;SQUAMATA;TEIIDAE;Ameiva;major;;Martinique Giant Ameiva;Martinique;Extinct;1996;Unknown;Terrestrial;Unknown;Skin;Medicinal properties
CHORDATA;REPTILA;SQUAMATA;TROPIDURIDAE;Leiocephalus;eremitus;;Unknown;United States.;Extinct;1900;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;SQUAMATA;TROPIDURIDAE;Leiocephalus;herminieri;;Unknown;Martinique;Extinct;1830's;Unknown;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;SQUAMATA;TYPHLOPIDAE;Typhlops;cariei;;Unknown;Mauritius;Extinct;1600's;Introduction of predatory species;Terrestrial;Unknown;Food source, Skin;Unknown
CHORDATA;REPTILA;TESTUDINES;GEOEMYDIDAE;Cuora;yunnanensis;;Yunnan Box Turtle;China;Extinct;1906;Urbanisation;"Terrestrial; Freshwater";Unknown;Unknown;Unknown
CHORDATA;REPTILA;TESTUDINES;PELOMEDUSIDAE;Pelusios;seychellensis;;Seychelles Black Terrapin, Seychelles Mud Turtle, Seychelles Terrapin;Seychelles;Extinct;1895;Unknown;"Terrestrial; Freshwater";Unknown;Unknown;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Cylindraspis;indica;;R�union Giant Tortoise;R�union;Extinct;1800;Unknown;Terrestrial;Unknown;Unknown;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Cylindraspis;inepta;;Saddle-backed Mauritius Giant Tortoise;Mauritius;Extinct;1700's;Hunting pressures, introduction of predators and competitive species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Cylindraspis;peltastes;;Domed Rodrigues Giant Tortoise;Mauritius: Rodrigues;Extinct;1800;Hunting pressures, direct habitat alteration, introduction of predators and competitive species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Cylindraspis;triserrata;;Domed Mauritius Giant Tortoise;Mauritius;Extinct;1700's;Hunting pressures, direct habitat alteration, introduction of predators and competitive species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Cylindraspis;vosmaeri;;Saddle-backed Rodrigues Giant Tortoise;Mauritius: Rodrigues;Extinct;1800;Hunting pressures, direct habitat alteration, introduction of predators and competitive species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Geochelone ;nigra;abingdoni;Abingdon Island Tortoise, Lonesome George;Gal�pagos;Extinct in the wild;1970;Over exploitation and introduced species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Geochelone ;nigra;duncanensis;Duncan Island Tortoise;Gal�pagos;Extinct in the wild;Unknown;Over exploitation and introduced species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TESTUDINIDAE;Geochelone ;nigra;galapagoensis;Charles Island Tortoise;Gal�pagos;Extinct;1840's;Over exploitation and introduced species;Terrestrial;Unknown;Food source;Unknown
CHORDATA;REPTILA;TESTUDINES;TRIONYCHIDAE;Aspideretes;nigricans;;Black Soft-shell Turtle;Bangladesh;Extinct in the wild;Unknown;Unknown;"Terrestrial; Freshwater";Semi-aquatic;Food source;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Alasmidonta;mccordi;;Coosa Elktoe;United States:;Extinct;1900's;Unknown;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Alasmidonta;robusta;;Carolina Elktoe;United States;Extinct;2002;Habitat loss;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Alasmidonta;wrightiana;;Ochlockonee Arcmussel;United States: Florida;Extinct;1931;Pollution and habitat modification;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Elliptio;nigella;;Recovery Pearly Mussel, Winged Spike;United States: Alabama, Georgia;Extinct;1958;Habitat modification;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;arcaeformis;;Arc-form Pearly Mussel, Sugarspoon;United States: Alabama, Kentucky, Tennessee;Extinct;1940;Damming along river system;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;biemarginata;;Angled Riffleshell;United States: Alabama, Illinois, Kentucky, Tennessee;Extinct;1940;Damming along river system;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;flexuosa;;Arcuate Pearly Mussel, Leafshell;United States: Alabama, Illinois, Indiana, Kentucky, Ohio, Tennessee;Extinct;1900;Unknown;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;florentina;florentina;Yellow Riffleshell, Yellow-blossom, Yellow-blossom Pearly Mussel;United States: Alabama, Kentucky, Tennessee, Virginia;Extinct;1971;Habitat destruction, modification and pollution;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;haysiana;;Acorn Pearly Mussel, Acornshell;United States: Alabama, Kentucky, Tennessee, Virginia;Extinct;1970's;Pollution;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;lenior;;Narrow Catspaw, Stone's Pearly Mussel;United States: Alabama, Tennessee;Extinct;1965;Habitat destruction and deterioration;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;lewisii;;Forkshell, Lewis Pearly Mussel;United States: Alabama, Illinois, Kentucky, Tennessee;Extinct;1900's;Pollution and habitat modification;Freshwater;River;Food source ;Unknown
MOLLUSCA;BIVALVIA;UNIONOIDA;UNIONIDAE;Epioblasma ;personata;;Fine-rayed Pearly Mussel, Round Combshell;United States: Alabama, Illinois, Kentucky, Ohio, Tennessee;Extinct;1800's;Damming along river system;Freshwater;River;Food source ;Unknown
